protein_length,abundance,missingness,miscleavage_rate,var_subject,var_site,n_proteins,method,rmse_mean,rmse_se,n
100,100,0.0,0.25,9.0,0.0,5,zrollup/median,1.572207273003435,0.10502925142304437,5
100,100,0.0,0.25,9.0,0.0,5,zrollup/sum,1.6179628121035907,0.14358909652795881,5
100,100,0.0,0.25,9.0,0.0,10,rollup/mean,1.6127568882603462,0.5884615944797263,5
100,100,0.0,0.25,9.0,0.0,10,rollup/median,1.6263661942123473,0.6030836456219899,5
100,100,0.0,0.25,9.0,0.0,10,rollup/sum,3.4636310609069483,1.0243431321563616,5
100,100,0.0,0.25,9.0,0.0,10,rrollup/mean,1.6188255869644732,0.59695922924655,5
100,100,0.0,0.25,9.0,0.0,10,rrollup/median,1.6340622548040629,0.6057500502445227,5
100,100,0.0,0.25,9.0,0.0,10,rrollup/sum,3.461778067058023,1.0803791020885145,5
100,100,0.0,0.25,9.0,0.0,10,zrollup/mean,1.5757140604495983,0.13993513212539777,5
100,100,0.0,0.25,9.0,0.0,10,zrollup/median,1.5826449926764874,0.14154470826886406,5
100,100,0.0,0.25,9.0,0.0,10,zrollup/sum,1.7468366584270227,0.31005407553909714,5
100,100,0.0,0.25,9.0,1.0,5,rollup/mean,1.185006699911662,0.23589541991796614,5
100,100,0.0,0.25,9.0,1.0,5,rollup/median,1.2224988527765994,0.23345726123445673,5
100,100,0.0,0.25,9.0,1.0,5,rollup/sum,2.3465723883972953,0.4883399119259358,5
100,100,0.0,0.25,9.0,1.0,5,rrollup/mean,1.1990423951387186,0.2296534865749485,5
100,100,0.0,0.25,9.0,1.0,5,rrollup/median,1.2072572720679433,0.2278493343421061,5
100,100,0.0,0.25,9.0,1.0,5,rrollup/sum,2.3829567691416758,0.4413223160264094,5
100,100,0.0,0.25,9.0,1.0,5,zrollup/mean,1.4370827465007587,0.04636201259040638,5
100,100,0.0,0.25,9.0,1.0,5,zrollup/median,1.4374236883277205,0.048749549655809576,5
100,100,0.0,0.25,9.0,1.0,5,zrollup/sum,1.361002289811885,0.0421051279400049,5
100,100,0.0,0.25,9.0,1.0,10,rollup/mean,1.1090545021424036,0.2424128164615442,5
100,100,0.0,0.25,9.0,1.0,10,rollup/median,1.1673642134381563,0.22783218388686627,5
100,100,0.0,0.25,9.0,1.0,10,rollup/sum,3.2305370033533203,0.5042186229807744,5
100,100,0.0,0.25,9.0,1.0,10,rrollup/mean,1.1277823169408696,0.23435840287362864,5
100,100,0.0,0.25,9.0,1.0,10,rrollup/median,1.1656282622662082,0.2239160314142466,5
100,100,0.0,0.25,9.0,1.0,10,rrollup/sum,3.3191268119264157,0.467267228257744,5
100,100,0.0,0.25,9.0,1.0,10,zrollup/mean,1.3559892748270266,0.12278009720517695,5
100,100,0.0,0.25,9.0,1.0,10,zrollup/median,1.3593076080780009,0.12046194803415654,5
100,100,0.0,0.25,9.0,1.0,10,zrollup/sum,1.4156007744253059,0.18561436184313515,5
100,100,0.0,0.25,9.0,9.0,5,rollup/mean,1.8382931405840304,0.5786402036764948,5
100,100,0.0,0.25,9.0,9.0,5,rollup/median,1.9209651599796764,0.5379952504154436,5
100,100,0.0,0.25,9.0,9.0,5,rollup/sum,3.657345787091182,1.043465440898028,5
100,100,0.0,0.25,9.0,9.0,5,rrollup/mean,1.8474006148535413,0.586258730758765,5
100,100,0.0,0.25,9.0,9.0,5,rrollup/median,1.8742621906720172,0.580841943262773,5
100,100,0.0,0.25,9.0,9.0,5,rrollup/sum,3.9822609013541275,1.0083345908639703,5
100,100,0.0,0.25,9.0,9.0,5,zrollup/mean,1.6197725783187635,0.1626843858554407,5
100,100,0.0,0.25,9.0,9.0,5,zrollup/median,1.623795275173773,0.1636229782978236,5
100,100,0.0,0.25,9.0,9.0,5,zrollup/sum,1.7882596109365487,0.26816522765751677,5
100,100,0.0,0.25,9.0,9.0,10,rollup/mean,1.0876341862897536,0.10183619836021181,5
100,100,0.0,0.25,9.0,9.0,10,rollup/median,1.1649326351111369,0.08803137830289115,5
100,100,0.0,0.25,9.0,9.0,10,rollup/sum,3.461036796280683,0.5854022022527311,5
100,100,0.0,0.25,9.0,9.0,10,rrollup/mean,1.1515477492514354,0.11173161857811446,5
100,100,0.0,0.25,9.0,9.0,10,rrollup/median,1.1824620416385276,0.11050329334841802,5
100,100,0.0,0.25,9.0,9.0,10,rrollup/sum,4.412904446112607,0.941579058130086,5
100,100,0.0,0.25,9.0,9.0,10,zrollup/mean,1.3894900673611088,0.059106260724548006,5
100,100,0.0,0.25,9.0,9.0,10,zrollup/median,1.3980929799720165,0.05910605144717265,5
100,100,0.0,0.25,9.0,9.0,10,zrollup/sum,1.4795650819660782,0.11615752712608654,5
100,100,0.0,0.5,0.0,0.0,5,rollup/mean,0.53336395600905,0.09433358123728519,5
100,100,0.0,0.5,0.0,0.0,5,rollup/median,0.5535477733764413,0.09724123456108588,5
100,100,0.0,0.5,0.0,0.0,5,rollup/sum,2.038193099696752,0.28319216163396355,5
100,100,0.0,0.5,0.0,0.0,5,rrollup/mean,0.49731520726905537,0.10744566750403907,5
100,100,0.0,0.5,0.0,0.0,5,rrollup/median,0.4996065494728887,0.10999073965755628,5
100,100,0.0,0.5,0.0,0.0,5,rrollup/sum,2.162235816956141,0.37084095688323937,5
100,100,0.0,0.5,0.0,0.0,5,zrollup/mean,1.2846645071785976,0.13863752533380214,5
100,100,0.0,0.5,0.0,0.0,5,zrollup/median,1.334654884779309,0.12517012154329973,5
100,100,0.0,0.5,0.0,0.0,5,zrollup/sum,1.56614175397097,0.22984400015854536,5
100,100,0.0,0.5,0.0,0.0,10,rollup/mean,0.748039141482332,0.07510702768280547,5
100,100,0.0,0.5,0.0,0.0,10,rollup/median,0.8265820078466332,0.05131456713526622,5
100,100,0.0,0.5,0.0,0.0,10,rollup/sum,2.2996358043788483,0.08434726081577815,5
100,100,0.0,0.5,0.0,0.0,10,rrollup/mean,0.7578390845629362,0.07565383029221241,5
100,100,0.0,0.5,0.0,0.0,10,rrollup/median,0.7876447102857204,0.07073433507868515,5
100,100,0.0,0.5,0.0,0.0,10,rrollup/sum,2.495910223516966,0.22410165250373368,5
100,100,0.0,0.5,0.0,0.0,10,zrollup/mean,1.1848486909190266,0.07601646213474096,5
100,100,0.0,0.5,0.0,0.0,10,zrollup/median,1.2444196384822028,0.0640427729798545,5
100,100,0.0,0.5,0.0,0.0,10,zrollup/sum,1.6397666542257254,0.09365335639350189,5
100,100,0.0,0.5,0.0,1.0,5,rollup/mean,0.6479108404551741,0.11353437903995611,5
100,100,0.0,0.5,0.0,1.0,5,rollup/median,0.7092334598227767,0.12253282924746169,5
100,100,0.0,0.5,0.0,1.0,5,rollup/sum,2.180471987821125,0.3277394973792512,5
100,100,0.0,0.5,0.0,1.0,5,rrollup/mean,0.6487107585467441,0.12060688092654374,5
100,100,0.0,0.5,0.0,1.0,5,rrollup/median,0.7048342895037798,0.12925871841307907,5
100,100,0.0,0.5,0.0,1.0,5,rrollup/sum,2.458176917383265,0.5805675232906312,5
100,100,0.0,0.5,0.0,1.0,5,zrollup/mean,1.1633773307592483,0.11926086795847178,5
100,100,0.0,0.5,0.0,1.0,5,zrollup/median,1.214559217580782,0.11227377058929353,5
100,100,0.0,0.5,0.0,1.0,5,zrollup/sum,1.497909844182188,0.14632648395820655,5
100,100,0.0,0.5,0.0,1.0,10,rollup/mean,0.7395062187665118,0.1223829636332141,5
100,100,0.0,0.5,0.0,1.0,10,rollup/median,0.8110060733696504,0.13193632194849755,5
100,100,0.0,0.5,0.0,1.0,10,rollup/sum,2.7688163185895176,0.31000190984278625,5
100,100,0.0,0.5,0.0,1.0,10,rrollup/mean,0.7416774733745897,0.13760128458983223,5
100,100,0.0,0.5,0.0,1.0,10,rrollup/median,0.7907854596905285,0.15214977729503154,5
100,100,0.0,0.5,0.0,1.0,10,rrollup/sum,2.9142631688541627,0.32753802647929126,5
100,100,0.0,0.5,0.0,1.0,10,zrollup/mean,1.1789461595880515,0.14451398271754526,5
100,100,0.0,0.5,0.0,1.0,10,zrollup/median,1.2350866560647427,0.14567713053229997,5
100,100,0.0,0.5,0.0,1.0,10,zrollup/sum,1.6339293298457425,0.24872958228998693,5
100,100,0.0,0.5,0.0,9.0,5,rollup/mean,0.8321898642248369,0.17004488547883478,5
100,100,0.0,0.5,0.0,9.0,5,rollup/median,0.9295726074360253,0.19859081605448486,5
100,100,0.0,0.5,0.0,9.0,5,rollup/sum,3.14292439528555,0.6507089678650845,5
100,100,0.0,0.5,0.0,9.0,5,rrollup/mean,0.8578551277083889,0.16884566356429165,5
100,100,0.0,0.5,0.0,9.0,5,rrollup/median,0.8859572403557692,0.1595239268549282,5
100,100,0.0,0.5,0.0,9.0,5,rrollup/sum,3.616234896659036,0.8085944013017418,5
100,100,0.0,0.5,0.0,9.0,5,zrollup/mean,1.2341578970069795,0.15786023443816138,5
100,100,0.0,0.5,0.0,9.0,5,zrollup/median,1.2941702363904115,0.17348188779972623,5
100,100,0.0,0.5,0.0,9.0,5,zrollup/sum,1.6748388575533764,0.2456773436971423,5
100,100,0.0,0.5,0.0,9.0,10,rollup/mean,0.8655551292347541,0.1227039065756144,5
100,100,0.0,0.5,0.0,9.0,10,rollup/median,1.009614066383002,0.13803356532778432,5
100,100,0.0,0.5,0.0,9.0,10,rollup/sum,3.2758752532137208,0.37894482489223136,5
100,100,0.0,0.5,0.0,9.0,10,rrollup/mean,0.9179095387517557,0.12701071650513224,5
100,100,0.0,0.5,0.0,9.0,10,rrollup/median,0.9678927550075324,0.1166890415573241,5
100,100,0.0,0.5,0.0,9.0,10,rrollup/sum,3.485451206156017,0.216914137720764,5
100,100,0.0,0.5,0.0,9.0,10,zrollup/mean,1.2587975226470178,0.09631118344667365,5
100,100,0.0,0.5,0.0,9.0,10,zrollup/median,1.3331460168118017,0.06682540851745425,5
100,100,0.0,0.5,0.0,9.0,10,zrollup/sum,1.9201943845186409,0.05255270888927662,5
100,100,0.0,0.5,1.0,0.0,5,rollup/mean,1.1046079645783473,0.13382708531845322,5
100,100,0.0,0.5,1.0,0.0,5,rollup/median,1.1460670641792745,0.14187260998291448,5
100,100,0.0,0.5,1.0,0.0,5,rollup/sum,2.34656330673601,0.37925858888052144,5
100,100,0.0,0.5,1.0,0.0,5,rrollup/mean,1.129108956829477,0.1275339171536998,5
100,100,0.0,0.5,1.0,0.0,5,rrollup/median,1.1735657268900659,0.14123325949492735,5
100,100,0.0,0.5,1.0,0.0,5,rrollup/sum,2.5130977788335267,0.4113545593050472,5
100,100,0.0,0.5,1.0,0.0,5,zrollup/mean,1.472759860475234,0.14635503743006792,5
100,100,0.0,0.5,1.0,0.0,5,zrollup/median,1.4854975675625475,0.15012725758414636,5
100,100,0.0,0.5,1.0,0.0,5,zrollup/sum,1.599641871759832,0.17539443783638434,5
100,100,0.0,0.5,1.0,0.0,10,rollup/mean,0.7394833662278355,0.08214740769025962,5
100,100,0.0,0.5,1.0,0.0,10,rollup/median,0.8114006062024666,0.0929289995729562,5
100,100,0.0,0.5,1.0,0.0,10,rollup/sum,2.3884528963831158,0.22309223663251398,5
100,100,0.0,0.5,1.0,0.0,10,rrollup/mean,0.7437143880003522,0.08026858742138807,5
100,100,0.0,0.5,1.0,0.0,10,rrollup/median,0.8048248474341921,0.09077562928811532,5
100,100,0.0,0.5,1.0,0.0,10,rrollup/sum,2.613037241522087,0.33001419291342193,5
100,100,0.0,0.5,1.0,0.0,10,zrollup/mean,1.1245361141851768,0.056857066108155926,5
100,100,0.0,0.5,1.0,0.0,10,zrollup/median,1.1417057782474123,0.056541986300967316,5
100,100,0.0,0.5,1.0,0.0,10,zrollup/sum,1.2658087057059872,0.041130932882483616,5
100,100,0.0,0.5,1.0,1.0,5,rollup/mean,0.872696399803603,0.202688924441191,5
100,100,0.0,0.5,1.0,1.0,5,rollup/median,0.9031228448889215,0.2101260114283738,5
100,100,0.0,0.5,1.0,1.0,5,rollup/sum,2.0948255429358666,0.12954378477180167,5
100,100,0.0,0.5,1.0,1.0,5,rrollup/mean,0.8706939924092264,0.1982477689083434,5
100,100,0.0,0.5,1.0,1.0,5,rrollup/median,0.8780210384990814,0.19531158138587762,5
100,100,0.0,0.5,1.0,1.0,5,rrollup/sum,2.222403517928974,0.16895549409795246,5
100,100,0.0,0.5,1.0,1.0,5,zrollup/mean,1.2897681698085015,0.2205063660437553,5
100,100,0.0,0.5,1.0,1.0,5,zrollup/median,1.27707702265926,0.21615453990707625,5
100,100,0.0,0.5,1.0,1.0,5,zrollup/sum,1.416095725864342,0.27144518272434653,5
100,100,0.0,0.5,1.0,1.0,10,rollup/mean,0.73053900942112,0.09717796975970008,5
100,100,0.0,0.5,1.0,1.0,10,rollup/median,0.7909040860204609,0.10797217953586756,5
100,100,0.0,0.5,1.0,1.0,10,rollup/sum,2.5523206022637366,0.3400727362330249,5
100,100,0.0,0.5,1.0,1.0,10,rrollup/mean,0.7586810469819125,0.08618893394333349,5
100,100,0.0,0.5,1.0,1.0,10,rrollup/median,0.7801329098498457,0.10678845942741406,5
100,100,0.0,0.5,1.0,1.0,10,rrollup/sum,2.7831425388023376,0.44080153199336874,5
100,100,0.0,0.5,1.0,1.0,10,zrollup/mean,1.2181963497536854,0.09564945675488813,5
100,100,0.0,0.5,1.0,1.0,10,zrollup/median,1.2278347504480418,0.10171643527309991,5
100,100,0.0,0.5,1.0,1.0,10,zrollup/sum,1.3415453326783155,0.1428504427500871,5
100,100,0.0,0.5,1.0,9.0,5,rollup/mean,0.9497778787787992,0.13617882422881983,5
100,100,0.0,0.5,1.0,9.0,5,rollup/median,1.0412025298564358,0.13026761090700884,5
100,100,0.0,0.5,1.0,9.0,5,rollup/sum,2.194454491475433,0.17517568525828697,5
100,100,0.0,0.5,1.0,9.0,5,rrollup/mean,0.8776110033492008,0.15344967324004863,5
100,100,0.0,0.5,1.0,9.0,5,rrollup/median,0.9703602049102678,0.16104349835124193,5
100,100,0.0,0.5,1.0,9.0,5,rrollup/sum,2.5148773188834173,0.27180475973932483,5
100,100,0.0,0.5,1.0,9.0,5,zrollup/mean,1.2966523195275756,0.10048941865395222,5
100,100,0.0,0.5,1.0,9.0,5,zrollup/median,1.3202348460459965,0.10852416646424515,5
100,100,0.0,0.5,1.0,9.0,5,zrollup/sum,1.4447981439418935,0.15005154607834448,5
100,100,0.0,0.5,1.0,9.0,10,rollup/mean,0.9390455681290263,0.10117093659153947,5
100,100,0.0,0.5,1.0,9.0,10,rollup/median,1.0695008669211767,0.08161337265883882,5
100,100,0.0,0.5,1.0,9.0,10,rollup/sum,3.6038555540249213,0.3923405092320597,5
100,100,0.0,0.5,1.0,9.0,10,rrollup/mean,0.9675941020064629,0.10176682324656498,5
100,100,0.0,0.5,1.0,9.0,10,rrollup/median,1.0115830185095116,0.10135288959896424,5
100,100,0.0,0.5,1.0,9.0,10,rrollup/sum,3.8515832011258597,0.5882315614584283,5
100,100,0.0,0.5,1.0,9.0,10,zrollup/mean,1.2139193974616178,0.07953411920519844,5
100,100,0.0,0.5,1.0,9.0,10,zrollup/median,1.2244305467841412,0.08517585867719805,5
100,100,0.0,0.5,1.0,9.0,10,zrollup/sum,1.480450417005364,0.08894558650798147,5
100,100,0.0,0.5,9.0,0.0,5,rollup/mean,1.8031186353156499,0.2862194182157309,5
100,100,0.0,0.5,9.0,0.0,5,rollup/median,1.8542361700271777,0.2879875443089462,5
100,100,0.0,0.5,9.0,0.0,5,rollup/sum,3.1624973541161134,0.5603262462149324,5
100,100,0.0,0.5,9.0,0.0,5,rrollup/mean,1.8241958872960133,0.28512995374515276,5
100,100,0.0,0.5,9.0,0.0,5,rrollup/median,1.8435364045924536,0.2906372674867115,5
100,100,0.0,0.5,9.0,0.0,5,rrollup/sum,3.1934586553381026,0.5623630219518008,5
100,100,0.0,0.5,9.0,0.0,5,zrollup/mean,1.6658843045361145,0.12637514956736898,5
100,100,0.0,0.5,9.0,0.0,5,zrollup/median,1.6639598265617992,0.12620355399432853,5
100,100,0.0,0.5,9.0,0.0,5,zrollup/sum,1.7408301383054556,0.11255383625090078,5
100,100,0.0,0.5,9.0,0.0,10,rollup/mean,1.462577683466049,0.2862708256138237,5
100,100,0.0,0.5,9.0,0.0,10,rollup/median,1.4793463670680238,0.28319234536294013,5
100,100,0.0,0.5,9.0,0.0,10,rollup/sum,3.422878867425658,0.5828713286560356,5
100,100,0.0,0.5,9.0,0.0,10,rrollup/mean,1.4571990668932906,0.2914869854194353,5
100,100,0.0,0.5,9.0,0.0,10,rrollup/median,1.4877189341398478,0.28460710259818606,5
100,100,0.0,0.5,9.0,0.0,10,rrollup/sum,3.393227681226057,0.5995571274147703,5
100,100,0.0,0.5,9.0,0.0,10,zrollup/mean,1.3470721485783754,0.05792713288173219,5
100,100,0.0,0.5,9.0,0.0,10,zrollup/median,1.3520327031038182,0.05723871109275897,5
100,100,0.0,0.5,9.0,0.0,10,zrollup/sum,1.4738586624903274,0.12156366750195557,5
100,100,0.0,0.5,9.0,1.0,5,rollup/mean,1.3618288290314993,0.14106970551930914,5
100,100,0.0,0.5,9.0,1.0,5,rollup/median,1.4987519151313518,0.1251936612454001,5
100,100,0.0,0.5,9.0,1.0,5,rollup/sum,3.3752215875745306,0.5021351049948621,5
100,100,0.0,0.5,9.0,1.0,5,rrollup/mean,1.3646017556670471,0.1458723599244647,5
100,100,0.0,0.5,9.0,1.0,5,rrollup/median,1.4495094968344326,0.13130702684875822,5
100,100,0.0,0.5,9.0,1.0,5,rrollup/sum,3.3163535125069012,0.44604043617679395,5
100,100,0.0,0.5,9.0,1.0,5,zrollup/mean,1.4784215008100197,0.09410962486373843,5
100,100,0.0,0.5,9.0,1.0,5,zrollup/median,1.4864921665344397,0.0966654324104366,5
100,100,0.0,0.5,9.0,1.0,5,zrollup/sum,1.6770473281539697,0.18390706004101992,5
100,100,0.0,0.5,9.0,1.0,10,rollup/mean,2.331811608421346,0.2456110005678723,5
100,100,0.0,0.5,9.0,1.0,10,rollup/median,2.328182722720421,0.2381009611680784,5
100,100,0.0,0.5,9.0,1.0,10,rollup/sum,4.741582631537066,0.47304673071624215,5
100,100,0.0,0.5,9.0,1.0,10,rrollup/mean,2.3705053726774583,0.22946330985943758,5
100,100,0.0,0.5,9.0,1.0,10,rrollup/median,2.3567931801093907,0.2231315685263646,5
100,100,0.0,0.5,9.0,1.0,10,rrollup/sum,5.066482819222834,0.49406743690341454,5
100,100,0.0,0.5,9.0,1.0,10,zrollup/mean,1.6382371912396831,0.08623345357306941,5
100,100,0.0,0.5,9.0,1.0,10,zrollup/median,1.6423970244693185,0.08718867819878776,5
100,100,0.0,0.5,9.0,1.0,10,zrollup/sum,1.8252763357660187,0.1012887557362792,5
100,100,0.0,0.5,9.0,9.0,5,rollup/mean,1.6213487365940342,0.3714413859304747,5
100,100,0.0,0.5,9.0,9.0,5,rollup/median,1.6860943729706128,0.3408233617774805,5
100,100,0.0,0.5,9.0,9.0,5,rollup/sum,4.526350967313698,1.2994079299046815,5
100,100,0.0,0.5,9.0,9.0,5,rrollup/mean,1.6090485930778642,0.37605236110295076,5
100,100,0.0,0.5,9.0,9.0,5,rrollup/median,1.6799164648712281,0.35811144347114066,5
100,100,0.0,0.5,9.0,9.0,5,rrollup/sum,5.026347951818424,1.7014434277767276,5
100,100,0.0,0.5,9.0,9.0,5,zrollup/mean,1.50087696576778,0.2869673566822116,5
100,100,0.0,0.5,9.0,9.0,5,zrollup/median,1.5154721172270562,0.28551441616509127,5
100,100,0.0,0.5,9.0,9.0,5,zrollup/sum,1.8997141663568065,0.48162401241086034,5
100,100,0.0,0.5,9.0,9.0,10,rollup/mean,1.5833219536701966,0.3663018113171861,5
100,100,0.0,0.5,9.0,9.0,10,rollup/median,1.6376800986446676,0.36530688929182625,5
100,100,0.0,0.5,9.0,9.0,10,rollup/sum,3.8448744184607704,0.5092970201897769,5
100,100,0.0,0.5,9.0,9.0,10,rrollup/mean,1.605000324274376,0.3543726007800288,5
100,100,0.0,0.5,9.0,9.0,10,rrollup/median,1.6250477251256412,0.3550132902575792,5
100,100,0.0,0.5,9.0,9.0,10,rrollup/sum,4.03919840249649,0.5165072944287991,5
100,100,0.0,0.5,9.0,9.0,10,zrollup/mean,1.567541484229508,0.09204234218109393,5
100,100,0.0,0.5,9.0,9.0,10,zrollup/median,1.567606796916161,0.09239472345515605,5
100,100,0.0,0.5,9.0,9.0,10,zrollup/sum,1.6496235796537149,0.11456781176590523,5
100,100,0.25,0.0,0.0,0.0,5,rollup/mean,0.7477647859456049,0.12129119809636014,5
100,100,0.25,0.0,0.0,0.0,5,rollup/median,0.7869952520448147,0.13277268968463485,5
100,100,0.25,0.0,0.0,0.0,5,rollup/sum,2.4212972824447396,0.4945524077287557,5
100,100,0.25,0.0,0.0,0.0,5,rrollup/mean,0.8263196078741608,0.12582846598011715,5
100,100,0.25,0.0,0.0,0.0,5,rrollup/median,0.889849324333239,0.16243836364236752,5
100,100,0.25,0.0,0.0,0.0,5,rrollup/sum,2.5424425017801946,0.5769567050347093,5
100,100,0.25,0.0,0.0,0.0,5,zrollup/mean,1.2126854499186521,0.05365047959132754,5
100,100,0.25,0.0,0.0,0.0,5,zrollup/median,1.2222592551571625,0.05315407064164451,5
100,100,0.25,0.0,0.0,0.0,5,zrollup/sum,1.5301224477926627,0.04875314604679125,5
100,100,0.25,0.0,0.0,0.0,10,rollup/mean,0.7895366678073652,0.08717711213381292,5
100,100,0.25,0.0,0.0,0.0,10,rollup/median,0.7938722860378654,0.09040732935241186,5
100,100,0.25,0.0,0.0,0.0,10,rollup/sum,2.2121139269147134,0.1980135818740128,5
100,100,0.25,0.0,0.0,0.0,10,rrollup/mean,0.8422603765867892,0.08032771290196761,5
100,100,0.25,0.0,0.0,0.0,10,rrollup/median,0.8810578048142916,0.08374573967600345,5
100,100,0.25,0.0,0.0,0.0,10,rrollup/sum,2.2332433562746923,0.2129610745205122,5
100,100,0.25,0.0,0.0,0.0,10,zrollup/mean,1.2688499583116242,0.06383679103503961,5
100,100,0.25,0.0,0.0,0.0,10,zrollup/median,1.2927119552719486,0.06763779639002737,5
100,100,0.25,0.0,0.0,0.0,10,zrollup/sum,1.6301475711279596,0.17963606186418646,5
100,100,0.25,0.0,0.0,1.0,5,rollup/mean,0.6074882482604157,0.12227728156311095,5
100,100,0.25,0.0,0.0,1.0,5,rollup/median,0.6765981714358504,0.11468345805757935,5
100,100,0.25,0.0,0.0,1.0,5,rollup/sum,2.130636472907128,0.28619261279132346,5
100,100,0.25,0.0,0.0,1.0,5,rrollup/mean,0.6425337137321956,0.13855157074427815,5
100,100,0.25,0.0,0.0,1.0,5,rrollup/median,0.6933802060998095,0.15148994237500676,5
100,100,0.25,0.0,0.0,1.0,5,rrollup/sum,2.3458567358111173,0.2587753576955164,5
100,100,0.25,0.0,0.0,1.0,5,zrollup/mean,1.2947843288160998,0.04921401540918078,5
100,100,0.25,0.0,0.0,1.0,5,zrollup/median,1.315314563416821,0.051230642982130876,5
100,100,0.25,0.0,0.0,1.0,5,zrollup/sum,1.6897380524695798,0.09540486170598012,5
100,100,0.25,0.0,0.0,1.0,10,rollup/mean,0.7051975627977433,0.10525342538216899,5
100,100,0.25,0.0,0.0,1.0,10,rollup/median,0.727804265326615,0.10066370744476995,5
100,100,0.25,0.0,0.0,1.0,10,rollup/sum,1.9614290973462467,0.14323543068627126,5
100,100,0.25,0.0,0.0,1.0,10,rrollup/mean,0.698556036271224,0.12706405554601052,5
100,100,0.25,0.0,0.0,1.0,10,rrollup/median,0.7149690011488679,0.13073917520428585,5
100,100,0.25,0.0,0.0,1.0,10,rrollup/sum,2.057250271636652,0.0756270015317145,5
100,100,0.25,0.0,0.0,1.0,10,zrollup/mean,1.2597234725095985,0.07554237660794849,5
100,100,0.25,0.0,0.0,1.0,10,zrollup/median,1.2733478560446265,0.07726405816058136,5
100,100,0.25,0.0,0.0,1.0,10,zrollup/sum,1.4731264464178049,0.09958647951994559,5
100,100,0.25,0.0,0.0,9.0,5,rollup/mean,1.2406628320599098,0.15506614650262987,5
100,100,0.25,0.0,0.0,9.0,5,rollup/median,1.2543754511691005,0.15431510648237498,5
100,100,0.25,0.0,0.0,9.0,5,rollup/sum,2.7829376554098233,0.26998311407463466,5
100,100,0.25,0.0,0.0,9.0,5,rrollup/mean,1.1864770050331956,0.13558330681199354,5
100,100,0.25,0.0,0.0,9.0,5,rrollup/median,1.2186813842877537,0.14017332353989226,5
100,100,0.25,0.0,0.0,9.0,5,rrollup/sum,3.5235507774852755,0.5873678870467801,5
100,100,0.25,0.0,0.0,9.0,5,zrollup/mean,1.543380703507652,0.1919488500560215,5
100,100,0.25,0.0,0.0,9.0,5,zrollup/median,1.5958874413645248,0.20131831356125895,5
100,100,0.25,0.0,0.0,9.0,5,zrollup/sum,2.0094740660940635,0.2520712782787432,5
100,100,0.25,0.0,0.0,9.0,10,rollup/mean,0.7927914627638828,0.15378890576330573,5
100,100,0.25,0.0,0.0,9.0,10,rollup/median,0.8230317740087862,0.15818081739588266,5
100,100,0.25,0.0,0.0,9.0,10,rollup/sum,2.168093093446281,0.18364510068442969,5
100,100,0.25,0.0,0.0,9.0,10,rrollup/mean,0.8049174327004908,0.19162000456493197,5
100,100,0.25,0.0,0.0,9.0,10,rrollup/median,0.8735450493683032,0.19772426609066027,5
100,100,0.25,0.0,0.0,9.0,10,rrollup/sum,2.526456450865314,0.25717356971391536,5
100,100,0.25,0.0,0.0,9.0,10,zrollup/mean,1.3357440656934885,0.10370631331461422,5
100,100,0.25,0.0,0.0,9.0,10,zrollup/median,1.3851068361937195,0.08383148623637125,5
100,100,0.25,0.0,0.0,9.0,10,zrollup/sum,1.9011196315286465,0.13854178869742392,5
100,100,0.25,0.0,1.0,0.0,5,rollup/mean,0.6071493472290568,0.031079076149396524,5
100,100,0.25,0.0,1.0,0.0,5,rollup/median,0.6161761451174852,0.02890374801365565,5
100,100,0.25,0.0,1.0,0.0,5,rollup/sum,1.9733282805853238,0.20307773704654591,5
100,100,0.25,0.0,1.0,0.0,5,rrollup/mean,0.7239583132449563,0.06620546655735343,5
100,100,0.25,0.0,1.0,0.0,5,rrollup/median,0.7352373839690232,0.07075434757485459,5
100,100,0.25,0.0,1.0,0.0,5,rrollup/sum,2.050024413949338,0.21380489810844452,5
100,100,0.25,0.0,1.0,0.0,5,zrollup/mean,0.8231825799689787,0.05381737087762299,5
100,100,0.25,0.0,1.0,0.0,5,zrollup/median,0.8281599462764662,0.05384066763622682,5
100,100,0.25,0.0,1.0,0.0,5,zrollup/sum,1.1697561694857317,0.05517122077709948,5
100,100,0.25,0.0,1.0,0.0,10,rollup/mean,1.099873314535011,0.030450758783562508,5
100,100,0.25,0.0,1.0,0.0,10,rollup/median,1.1100628047199037,0.03300160907754111,5
100,100,0.25,0.0,1.0,0.0,10,rollup/sum,2.0499153925677773,0.22408502431628766,5
100,100,0.25,0.0,1.0,0.0,10,rrollup/mean,1.1646655934907568,0.03670197175973209,5
100,100,0.25,0.0,1.0,0.0,10,rrollup/median,1.179714867144624,0.03341214390820466,5
100,100,0.25,0.0,1.0,0.0,10,rrollup/sum,2.0655614309761363,0.15274780579993597,5
100,100,0.25,0.0,1.0,0.0,10,zrollup/mean,1.244105651108788,0.025502415491676048,5
100,100,0.25,0.0,1.0,0.0,10,zrollup/median,1.2449849597998441,0.024915049105189428,5
100,100,0.25,0.0,1.0,0.0,10,zrollup/sum,1.5576392294305306,0.06669848233053646,5
100,100,0.25,0.0,1.0,1.0,5,rollup/mean,0.8408359159929253,0.0690462319158778,5
